ciudad,anio,semanaestadistica,temperatura
Calama,2015,45,13.77797619047619
Calama,2015,46,16.846706586826347
Calama,2015,47,15.96607142857143
Calama,2015,48,16.892261904761906
Calama,2015,49,16.770833333333332
Calama,2015,50,17.192857142857143
Calama,2015,51,16.92628205128205
Calama,2015,52,18.879761904761907
Calama,2015,53,18.27751479289941
Calama,2016,1,17.53614457831325
Calama,2016,2,17.573809523809523
Calama,2016,3,17.79047619047619
Calama,2016,4,16.98452380952381
Calama,2016,5,17.029761904761905
Calama,2016,6,19.127380952380953
Calama,2016,7,18.91190476190476
Calama,2016,8,17.964880952380952
Calama,2016,9,17.81904761904762
Calama,2016,10,16.282738095238095
Calama,2016,11,17.375595238095237
Calama,2016,12,16.249404761904763
Calama,2016,13,16.302380952380954
Calama,2016,14,16.77202380952381
Calama,2016,15,15.03452380952381
Calama,2016,16,14.185119047619047
Calama,2016,17,13.530357142857142
Calama,2016,18,13.273214285714285
Calama,2016,19,13.3562874251497
Calama,2016,20,12.327976190476189
Calama,2016,21,13.056547619047619
Calama,2016,22,8.997619047619047
Calama,2016,23,11.560119047619047
Calama,2016,24,11.39702380952381
Calama,2016,25,8.954761904761906
Calama,2016,26,12.52797619047619
Calama,2016,27,10.520833333333334
Calama,2016,28,9.608333333333334
Calama,2016,29,11.70595238095238
Calama,2016,30,11.374404761904762
Calama,2016,31,13.058333333333334
Calama,2016,32,11.44702380952381
Calama,2016,33,13.12797619047619
Calama,2016,34,13.014880952380953
Calama,2016,35,9.558333333333334
Calama,2016,36,12.682738095238093
Calama,2016,37,13.46904761904762
Calama,2016,38,15.571428571428571
Calama,2016,39,14.994642857142857
Calama,2016,40,14.611309523809522
Calama,2016,41,13.431547619047619
Calama,2016,42,14.538095238095238
Calama,2016,43,14.948214285714286
Calama,2016,44,15.47142857142857
Calama,2016,45,16.057738095238093
Calama,2016,46,13.39345238095238
Calama,2016,47,14.397023809523809
Calama,2016,48,16.550595238095237
Calama,2016,49,14.741071428571429
Calama,2016,50,16.410119047619048
Calama,2016,51,15.738095238095237
Calama,2016,52,16.61183431952663
Calama,2017,1,17.026785714285715
Calama,2017,2,16.90059523809524
Calama,2017,3,17.260714285714286
Calama,2017,4,17.551785714285714
Calama,2017,5,17.15535714285714
Calama,2017,6,16.495238095238093
Calama,2017,7,15.390476190476189
Calama,2017,8,17.263095238095236
Calama,2017,9,16.58809523809524
Calama,2017,10,16.61845238095238
Calama,2017,11,16.333333333333332
Calama,2017,12,15.477380952380951
Calama,2017,13,15.274404761904762
Calama,2017,14,14.432738095238093
Calama,2017,15,14.761309523809524
Calama,2017,16,13.193452380952381
Calama,2017,17,13.547619047619047
Calama,2017,18,12.90357142857143
Calama,2017,19,11.805357142857142
Calama,2017,20,10.085119047619047
Calama,2017,21,12.957142857142859
Calama,2017,22,12.359523809523811
Calama,2017,23,10.666666666666666
Calama,2017,24,10.939880952380953
Calama,2017,25,10.835714285714285
Calama,2017,26,11.376190476190477
Calama,2017,27,11.50297619047619
Calama,2017,28,11.854761904761904
Calama,2017,29,11.008333333333335
Calama,2017,30,13.056547619047619
Calama,2017,31,11.126190476190477
Calama,2017,32,9.682738095238095
Calama,2017,33,9.954166666666666
Calama,2017,34,11.16607142857143
Calama,2017,35,14.055357142857144
Calama,2017,36,13.15892857142857
Calama,2017,37,13.214880952380952
Calama,2017,38,14.894047619047617
Calama,2017,39,14.073809523809524
Calama,2017,40,12.451190476190478
Calama,2017,41,14.882738095238096
Calama,2017,42,17.311904761904763
Calama,2017,43,14.698214285714286
Calama,2017,44,13.72202380952381
Calama,2017,45,16.050595238095237
Calama,2017,46,15.628571428571428
Calama,2017,47,14.725595238095238
Calama,2017,48,15.019047619047617
Calama,2017,49,16.59940476190476
Calama,2017,50,15.986904761904762
Calama,2017,51,16.748214285714283
Calama,2017,52,15.890476190476189
Calama,2018,1,15.637869822485207
Calama,2018,2,15.92994011976048
Calama,2018,3,15.875
Calama,2018,4,17.494642857142857
Calama,2018,5,18.292261904761904
Calama,2018,6,16.452380952380953
Calama,2018,7,16.832738095238096
Calama,2018,8,15.123214285714285
Calama,2018,9,15.204166666666667
Calama,2018,10,16.0375
Calama,2018,11,16.338690476190475
Calama,2018,12,15.882142857142856
Calama,2018,13,14.79107142857143
Calama,2018,14,12.686309523809525
Calama,2018,15,14.180952380952382
Calama,2018,16,14.668452380952383
Calama,2018,17,15.223809523809523
Calama,2018,18,14.118452380952382
Calama,2018,19,12.229761904761904
Calama,2018,20,11.991666666666665
Calama,2018,21,11.342857142857142
Calama,2018,22,10.172619047619047
Calama,2018,23,11.347619047619048
Calama,2018,24,10.272619047619047
Calama,2018,25,12.227976190476191
Calama,2018,26,10.761309523809524
Calama,2018,27,11.572619047619048
Calama,2018,28,12.774404761904762
Calama,2018,29,11.592261904761905
Calama,2018,30,11.625595238095238
Calama,2018,31,9.75297619047619
Calama,2018,32,12.936904761904762
Calama,2018,33,11.5875
Calama,2018,34,12.448214285714286
Calama,2018,35,12.619047619047619
Calama,2018,36,13.39642857142857
Calama,2018,37,12.495833333333334
Calama,2018,38,13.820833333333335
Calama,2018,39,14.795833333333333
Calama,2018,40,15.725595238095238
Calama,2018,41,14.258928571428571
Calama,2018,42,15.160714285714286
Calama,2018,43,14.868452380952382
Calama,2018,44,15.983928571428573
Calama,2018,45,16.45297619047619
Calama,2018,46,15.785714285714286
Calama,2018,47,16.222619047619048
Calama,2018,48,14.94047619047619
Calama,2018,49,14.911309523809523
Calama,2018,50,17.886904761904763
Calama,2018,51,16.475
Calama,2018,52,17.03690476190476
Calama,2019,1,18.79644970414201
Calama,2019,2,15.402380952380952
Calama,2019,3,17.438095238095237
Calama,2019,4,19.23392857142857
Calama,2019,5,16.763095238095236
Calama,2019,6,18.22012578616352
Calama,2019,7,18.316071428571426
Calama,2019,8,17.575
Calama,2019,9,16.55952380952381
Calama,2019,10,17.674404761904764
Calama,2019,11,16.260119047619046
Calama,2019,12,15.584523809523809
Calama,2019,13,16.767857142857142
Calama,2019,14,14.076190476190478
Calama,2019,15,14.063095238095238
Calama,2019,16,14.557142857142857
Calama,2019,17,13.430357142857144
Calama,2019,18,14.243452380952382
Calama,2019,19,13.33095238095238
Calama,2019,20,12.517261904761906
Calama,2019,21,10.234523809523811
Calama,2019,22,11.020833333333334
Calama,2019,23,12.499404761904762
Calama,2019,24,11.963690476190477
Calama,2019,25,14.588095238095239
Calama,2019,26,11.26607142857143
Calama,2019,27,11.751785714285713
Calama,2019,28,12.925595238095237
Calama,2019,29,12.168452380952381
Calama,2019,30,8.8125
Calama,2019,31,12.010119047619048
Calama,2019,32,9.961904761904762
Calama,2019,33,13.438690476190475
Calama,2019,34,13.761904761904763
Calama,2019,35,14.520238095238096
Calama,2019,36,13.402380952380952
Calama,2019,37,13.113690476190476
Calama,2019,38,14.070238095238096
Calama,2019,39,15.517857142857142
Calama,2019,40,12.572619047619046
Calama,2019,41,14.816666666666666
Calama,2019,42,14.741071428571429
Calama,2019,43,15.26845238095238
Calama,2019,44,16.388095238095236
Calama,2019,45,17.15416666666667
Calama,2019,46,16.45297619047619
Calama,2019,47,16.860714285714284
Calama,2019,48,16.978571428571428
Calama,2019,49,15.777380952380952
Calama,2019,50,15.996428571428572
Calama,2019,51,16.738690476190477
Calama,2019,52,18.18095238095238
Calama,2020,1,16.93491124260355
Calama,2020,2,17.100595238095238
Calama,2020,3,19.973809523809525
Calama,2020,4,17.238095238095237
Calama,2020,5,16.98392857142857
Calama,2020,6,17.21547619047619
Calama,2020,7,18.39404761904762
Calama,2020,8,18.72738095238095
Calama,2020,9,17.5125
Calama,2020,10,17.945833333333333
Calama,2020,11,18.20654761904762
Calama,2020,12,15.871428571428572
Calama,2020,13,15.866666666666665
Calama,2020,14,17.270833333333332
Calama,2020,15,16.067261904761907
Calama,2020,16,13.734523809523811
Calama,2020,17,14.717261904761905
Calama,2020,18,14.907142857142858
Calama,2020,19,14.673214285714286
Calama,2020,20,12.782738095238095
Calama,2020,21,12.924390243902439
Calama,2020,22,12.635119047619046
Calama,2020,23,12.064625850340136
Calama,2020,24,12.716666666666667
Calama,2020,25,12.397619047619049
Calama,2020,26,10.086309523809524
Calama,2020,27,9.573809523809524
Calama,2020,28,8.996428571428572
Calama,2020,29,11.500595238095238
Calama,2020,30,9.835119047619047
Calama,2020,31,11.379761904761905
Calama,2020,32,12.286904761904761
Calama,2020,33,10.054166666666665
Calama,2020,34,9.527380952380952
Calama,2020,35,11.880952380952381
Calama,2020,36,11.781547619047618
Calama,2020,37,13.380357142857143
Calama,2020,38,13.477380952380951
Calama,2020,39,14.364880952380954
Calama,2020,40,16.031547619047622
Calama,2020,41,17.376785714285717
Calama,2020,42,16.675
Calama,2020,43,16.89166666666667
Calama,2020,44,14.229761904761904
Calama,2020,45,15.75
Calama,2020,46,14.799404761904762
Calama,2020,47,13.297023809523811
Calama,2020,48,17.02797619047619
Calama,2020,49,16.03690476190476
Calama,2020,50,16.200602409638556
Calama,2020,51,16.116071428571427
Calama,2020,52,16.774404761904762
Calama,2020,53,16.253254437869824
Calama,2021,1,15.773809523809524
Calama,2021,2,16.488095238095237
Calama,2021,3,16.2125
Calama,2021,4,16.23154761904762
Calama,2021,5,17.444642857142856
Calama,2021,6,15.96904761904762
Calama,2021,7,15.195238095238096
Calama,2021,8,17.276785714285715
Calama,2021,9,16.320833333333333
Calama,2021,10,15.788690476190476
Calama,2021,11,14.923214285714286
Calama,2021,12,15.078571428571427
Calama,2021,13,15.142261904761906
Calama,2021,14,15.145833333333334
Calama,2021,15,14.382142857142856
Calama,2021,16,12.350595238095238
Calama,2021,17,11.453892215568862
Calama,2021,18,12.948214285714286
Calama,2021,19,15.411309523809523
Calama,2021,20,12.09702380952381
Calama,2021,21,12.21845238095238
Calama,2021,22,11.242261904761905
Calama,2021,23,10.486309523809524
Calama,2021,24,10.7875
Calama,2021,25,9.621428571428572
Calama,2021,26,11.1
Calama,2021,27,11.813095238095238
Calama,2021,28,12.373809523809525
Calama,2021,29,12.989285714285714
Calama,2021,30,10.874404761904762
Calama,2021,31,11.861077844311376
Calama,2021,32,12.154761904761905
Calama,2021,33,12.796428571428573
Calama,2021,34,9.979761904761904
Calama,2021,35,13.951785714285714
Calama,2021,36,11.960119047619047
Calama,2021,37,12.90952380952381
Calama,2021,38,16.050595238095237
Calama,2021,39,15.429761904761904
Calama,2021,40,15.870238095238093
Calama,2021,41,14.475816993464054
Calama,2021,42,13.537500000000001
Calama,2021,43,14.649999999999999
Calama,2021,44,14.829166666666667
Calama,2021,45,15.055952380952382
Calama,2021,46,14.483928571428573
Calama,2021,47,15.84702380952381
Calama,2021,48,16.07797619047619
Calama,2021,49,16.839285714285715
Calama,2021,50,16.998809523809523
Calama,2021,51,16.819642857142856
Calama,2021,52,17.443786982248522
Calama,2022,1,16.517857142857142
Calama,2022,2,17.239285714285714
Calama,2022,3,17.51964285714286
Calama,2022,4,16.563473053892213
Calama,2022,5,14.989221556886227
Calama,2022,6,15.47098765432099
Calama,2022,7,16.249404761904763
Calama,2022,8,16.060119047619047
Calama,2022,9,16.148214285714285
Calama,2022,10,15.857738095238094
Calama,2022,11,15.071428571428571
Calama,2022,12,15.22857142857143
Calama,2022,13,14.904761904761905
Calama,2022,14,15.401190476190477
Calama,2022,15,11.569047619047618
Calama,2022,16,11.497619047619047
Calama,2022,17,12.833333333333334
Calama,2022,18,11.813690476190477
Calama,2022,19,11.598214285714286
Calama,2022,20,11.54251497005988
Calama,2022,21,10.345833333333333
Calama,2022,22,9.839880952380952
Calama,2022,23,9.81547619047619
Calama,2022,24,8.47797619047619
Calama,2022,25,10.417857142857143
Calama,2022,26,11.209638554216868
Calama,2022,27,12.952976190476189
Calama,2022,28,9.838095238095239
Calama,2022,29,12.931547619047619
Calama,2022,30,13.20595238095238
Calama,2022,31,10.245833333333334
Calama,2022,32,10.557142857142857
Calama,2022,33,9.706547619047619
Calama,2022,34,11.04047619047619
Calama,2022,35,12.111309523809524
Calama,2022,36,11.925
Calama,2022,37,11.226190476190476
Calama,2022,38,10.504761904761905
Calama,2022,39,10.60421686746988
Calama,2022,40,12.611904761904762
Calama,2022,41,11.8
Calama,2022,42,13.074404761904763
Calama,2022,43,13.432738095238093
Calama,2022,44,14.473214285714286
Calama,2022,45,13.87797619047619
Calama,2022,46,16.45357142857143
Calama,2022,47,16.110119047619047
Calama,2022,48,14.076785714285714
Calama,2022,49,16.821428571428573
Calama,2022,50,16.277380952380952
Calama,2022,51,16.20416666666667
Calama,2022,52,14.998224852071004
Calama,2023,1,15.173214285714286
Calama,2023,2,15.38452380952381
Calama,2023,3,15.946428571428571
Calama,2023,4,16.86547619047619
Calama,2023,5,17.041071428571428
Calama,2023,6,17.979761904761904
Calama,2023,7,16.345238095238095
Calama,2023,8,16.688690476190477
Calama,2023,9,16.98095238095238
Calama,2023,10,16.288690476190474
Calama,2023,11,16.052380952380954
Calama,2023,12,16.55952380952381
Calama,2023,13,17.02261904761905
Calama,2023,14,15.897023809523809
Calama,2023,15,14.738690476190476
Calama,2023,16,12.727976190476191
Calama,2023,17,13.62202380952381
Calama,2023,18,14.193452380952381
Calama,2023,19,15.832142857142859
Calama,2023,20,13.350000000000001
Calama,2023,21,12.485542168674698
Calama,2023,22,12.662275449101795
Calama,2023,23,11.52202380952381
Calama,2023,24,10.120833333333334
Calama,2023,25,12.481437125748503
Calama,2023,26,13.430538922155689
Calama,2023,27,10.323214285714286
Calama,2023,28,10.789285714285715
Calama,2023,29,13.475595238095238
Calama,2023,30,12.416666666666666
Calama,2023,31,14.516666666666667
Calama,2023,32,13.805357142857144
Calama,2023,33,12.62919254658385
Calama,2023,34,13.395238095238096
Calama,2023,35,13.600595238095238
Calama,2023,36,13.556547619047619
Calama,2023,37,13.379761904761907
Calama,2023,38,16.301190476190477
Calama,2023,39,15.977380952380951
Calama,2023,40,15.245833333333334
Calama,2023,41,16.114285714285714
Calama,2023,42,17.906547619047622
Calama,2023,43,15.850595238095238
Calama,2023,44,14.542857142857141
Calama,2023,45,18.28452380952381
Calama,2023,46,16.62202380952381
Calama,2023,47,15.587499999999999
Calama,2023,48,17.14464285714286
Calama,2023,49,17.81547619047619
Calama,2023,50,18.548809523809524
Calama,2023,51,18.620833333333334
Calama,2023,52,17.967261904761905
Calama,2024,1,17.437869822485208
Calama,2024,2,18.21785714285714
Calama,2024,3,19.17083333333333
Calama,2024,4,19.13452380952381
Calama,2024,5,18.773214285714285
Calama,2024,6,18.333333333333332
Calama,2024,7,19.58922155688623
Calama,2024,8,16.60654761904762
Calama,2024,9,17.99404761904762
Calama,2024,10,17.445238095238096
Calama,2024,11,18.80595238095238
Calama,2024,12,17.317261904761907
Calama,2024,13,16.82857142857143
Calama,2024,14,16.20416666666667
Calama,2024,15,15.172023809523811
Calama,2024,16,14.214285714285714
Calama,2024,17,16.02797619047619
Calama,2024,18,14.567261904761907
Calama,2024,19,15.113095238095237
Calama,2024,20,13.077976190476189
Calama,2024,21,11.243452380952382
Calama,2024,22,12.910119047619048
Calama,2024,23,13.213095238095239
Calama,2024,24,11.883928571428571
Calama,2024,25,10.50952380952381
Calama,2024,26,11.208333333333334
Calama,2024,27,10.097619047619048
Calama,2024,28,8.301190476190476
Calama,2024,29,11.3375
Calama,2024,30,12.749404761904762
Calama,2024,31,12.111904761904762
Calama,2024,32,8.913095238095238
Calama,2024,33,12.864285714285714
Calama,2024,34,11.5125
Calama,2024,35,12.042261904761904
Calama,2024,36,14.933333333333334
Calama,2024,37,14.260714285714286
Calama,2024,38,15.908333333333331
Calama,2024,39,14.317261904761907
Calama,2024,40,15.479761904761904
Calama,2024,41,13.54107142857143
Calama,2024,42,16.34107142857143
Calama,2024,43,14.752380952380953
Calama,2024,44,16.741071428571427
Calama,2024,45,15.314285714285715
Calama,2024,46,15.18452380952381
Calama,2024,47,15.99047619047619
Calama,2024,48,17.747619047619047
Calama,2024,49,16.20357142857143
Calama,2024,50,16.46785714285714
Calama,2024,51,16.93095238095238
Calama,2024,52,16.135714285714286
Calama,2025,1,16.58284023668639
Calama,2025,2,17.104761904761904
Calama,2025,3,15.452380952380953
Calama,2025,4,16.75952380952381
Calama,2025,5,17.798214285714284
Calama,2025,6,17.799404761904764
Calama,2025,7,17.15833333333333
Calama,2025,8,17.28690476190476
Calama,2025,9,17.6125
Calama,2025,10,16.13452380952381
Calama,2025,11,16.289285714285715
Calama,2025,12,16.97142857142857
Calama,2025,13,15.993452380952382
Calama,2025,14,15.310714285714285
Calama,2025,15,14.957738095238096
Calama,2025,16,13.797023809523811
Calama,2025,17,13.960714285714285
Calama,2025,18,13.320833333333335
Calama,2025,19,13.408333333333333
Calama,2025,20,13.757142857142856
Calama,2025,21,13.429761904761904
Calama,2025,22,11.913690476190476
Calama,2025,23,12.241666666666665
Calama,2025,24,10.802380952380952
Calama,2025,25,10.29047619047619
Calama,2025,26,9.245833333333334
Calama,2025,27,12.915476190476191
Calama,2025,28,11.445833333333335
Calama,2025,29,12.511904761904763
Calama,2025,30,11.779761904761905
Calama,2025,31,12.401785714285714
Calama,2025,32,12.345833333333333
Calama,2025,33,12.033928571428572
Calama,2025,34,9.297023809523811
Calama,2025,35,11.34047619047619
Calama,2025,36,12.754166666666666
Calama,2025,37,15.273809523809524
Calama,2025,38,14.092857142857142
Calama,2025,39,15.40297619047619
Calama,2025,40,13.448809523809524
Calama,2025,41,14.06547619047619
Calama,2025,42,15.635119047619046
Calama,2025,43,15.394047619047617
Calama,2025,44,14.799404761904762
Calama,2025,45,15.107006369426752
Calama,2025,46,15.856410256410255
